number,init_month,lead,anom_corr,p33,p50,p66,category
0,7,2,0.5277648824559914,0.01839903439520444,0.09488275301282895,0.22870920425086055,good
0,7,3,0.11304382371348091,0.08212743888126056,0.1459406711192245,0.22333494999965514,acceptable
0,7,4,0.3251474818438189,-0.02969404478036106,0.10919181636048939,0.21424850615260504,good
0,7,5,-0.015790016494491955,-0.11260583587470664,0.07973052979680847,0.15378836656597367,acceptable
0,7,6,0.011993168251864535,-0.12452559305285506,-6.136571015708682e-05,0.05249872112324496,acceptable
0,8,1,-0.08759559339693496,0.011805883835814601,0.0857391143413449,0.1891008670623815,problematic
0,8,2,0.36068717309225323,0.020020049757609144,0.09338841572616886,0.179317113807809,good
0,8,3,0.24463761587437874,-0.012372457327345314,0.20063263348095575,0.2538674250889917,acceptable
0,8,4,0.2822943079500599,-0.07753455248316353,0.007913176945276447,0.1645581002056383,good
0,8,5,0.2795213564902969,-0.06450672837556956,0.060600594949422354,0.13313786173123843,good
0,8,6,0.22886063330343281,-0.10245488928155809,-0.015664859979882303,0.12227436216437573,good
0,9,1,0.42774850726663266,0.22332928514130457,0.30308159808493207,0.3375292406094502,good
0,9,2,0.17100306328943823,0.1294255885176459,0.19675511909205087,0.25390695025788507,acceptable
0,9,3,0.11649618052636306,-0.11361107219364677,0.031017587082521347,0.13032523822433928,acceptable
0,9,4,-0.03983647219580195,-0.2244537458009937,-0.12377782978784048,-0.01513905645422064,acceptable
0,9,5,-0.024122566704099117,-0.020035576577337896,0.07485401058870422,0.18489418379886735,problematic
0,9,6,0.3516829754718518,-0.04074454823145912,0.08253001490137672,0.19139575431267655,good
0,10,1,0.14121164300943426,0.18074219781325385,0.2605083310943841,0.4471766406215517,problematic
0,10,2,-0.06844286751562229,-0.002275967933540788,0.09612329176235031,0.2523391928657376,problematic
0,10,3,-0.08431574819441208,-0.1552587185637021,-0.06543828958373175,0.05435444320190086,acceptable
0,10,4,-0.028222264220145496,-0.07121330515256935,-0.016394960133198983,0.12337303306228899,acceptable
0,10,5,0.27330647578798306,0.02383593767215223,0.14220280619623493,0.19700720760840107,good
0,10,6,0.3097621179913372,0.025811490295304163,0.15217387262671508,0.25375030816620786,good
0,11,1,0.13532013374891666,-0.06543958573990044,0.028916915494303978,0.10754552234424011,good
0,11,2,-0.18638113050662275,-0.16118661171435317,-0.07042554178270521,0.010311179244566246,problematic
0,11,3,-0.07427119781352125,-0.08838901061077933,0.007533419147070412,0.11027227480459037,acceptable
0,11,4,-0.023338752538719417,0.016766547804935333,0.09774229694844347,0.21049868502189353,problematic
0,11,5,0.11729387985007231,-0.12185057417482985,0.030922106781322935,0.14080431104240856,acceptable
0,11,6,0.14127795224061518,-0.18394962439930349,-0.0971519309227528,0.06277132957721104,good
0,12,1,0.09131540380140933,0.05533140277202697,0.20529239226403984,0.2669720540588064,acceptable
0,12,2,-0.12693023257177144,-0.13623583485752505,0.005959017933829492,0.12259997133934883,acceptable
0,12,3,0.10795787762950805,0.014576400251099988,0.11419574263851379,0.18737406111000063,acceptable
0,12,4,0.08539191551726222,-0.01345207726901777,0.05733498322970157,0.13258884887819405,acceptable
0,12,5,0.29225208802612385,-0.1086883996698691,-0.011257157409491335,0.07476402390730294,good
0,12,6,0.153230004628769,0.010205420508506705,0.14838866172214646,0.23473403242810523,acceptable
1,1,1,0.21387962461929608,-0.1803920383267516,-0.023647335554121372,0.08368103977952522,good
1,1,2,0.17163829108078732,-0.008674842338837491,0.07191096924380895,0.17163829108078732,good
1,1,3,-0.2486066488975201,-0.10789327872088714,0.04221978112881403,0.11469540817096935,problematic
1,1,4,-0.04318106949710757,-0.037926275646005515,0.09459851858230241,0.18619148196885574,problematic
1,1,5,0.12387340427147109,0.003821299207757794,0.10542224984192745,0.21417131434666403,acceptable
1,1,6,0.3266185521018174,-0.1331322889884426,0.04313646153888055,0.20042744406191942,good
1,2,1,0.120408780729766,-0.0009274845793163515,0.05634525728977461,0.1989728663510373,acceptable
1,2,2,0.14355932069858054,-0.2204507515740357,-0.05989790943768774,0.04416086495921849,good
1,2,3,0.006750021873643896,-0.0017781236224170063,0.09523344601214088,0.14820124455046524,acceptable
1,2,4,0.059994668073016594,0.06580192500696962,0.13890586492527754,0.2694559795351103,problematic
1,2,5,0.4108573350190301,0.08285048889875321,0.18856824522708238,0.2434021832885023,good
1,2,6,0.27130893732683437,0.005381551766387618,0.10281898629606731,0.16726593558683864,good
1,3,1,-0.06379554671990083,-0.19231794549963682,0.007390968128044421,0.09218595364301747,acceptable
1,3,2,0.244787027463345,0.02020990017780174,0.09820832287722374,0.1866972452198189,good
1,3,3,0.18952830707237733,0.044462318604277316,0.18952830707237733,0.2625474735241484,acceptable
1,3,4,-0.04796578492996635,-0.01084952115289381,0.07196808615665147,0.14284818228031615,problematic
1,3,5,-0.012224749972083492,0.025959098727837665,0.1293752210878187,0.20516040037197605,problematic
1,3,6,0.2119562126354997,0.07101759239331726,0.1722968474080204,0.23588885605564325,acceptable
1,4,1,0.0525069683536374,-0.09389939033008457,0.00863988121368846,0.11981417253006652,acceptable
1,4,2,0.3403913938888801,-0.019515198079090468,0.19808673724646547,0.24726100712464338,good
1,4,3,-0.10034556438246772,-0.08560063706778931,0.026813312761149805,0.1504523765732379,problematic
1,4,4,0.02503041377385316,0.01594466041691373,0.11599917860449803,0.2266667900367333,acceptable
1,4,5,0.340186658908736,0.13810622830276986,0.21420543960804245,0.32149824273616356,good
1,4,6,-0.06174434063628846,0.024273449554425515,0.20144132754914737,0.3535478723998844,problematic
1,5,1,-0.14688646426889523,0.15369332296464777,0.25081829998659083,0.45286589693074986,problematic
1,5,2,0.16497717873635515,0.04117690140557726,0.16275895125417372,0.22922218192153168,acceptable
1,5,3,-0.08378440443695577,0.0891665764625072,0.16617570422089362,0.2616524258185498,problematic
1,5,4,0.025564533923868663,0.036766051275417155,0.11965306153938822,0.1835530562264186,problematic
1,5,5,0.21345441501455856,0.00673731501484017,0.0959655477690163,0.2846099986090247,acceptable
1,5,6,0.09340694509771805,-0.03839492818043834,0.026347439803313215,0.1543139782944387,acceptable
1,6,1,0.45344985157890105,-0.09253070835548466,0.20608823508197785,0.31367649973980627,good
1,6,2,0.11395082480142849,0.07373659419855205,0.14194276746160953,0.22601702381896238,acceptable
1,6,3,0.4221084762418289,0.005340097787891087,0.09322145137698501,0.18911078146554847,good
1,6,4,0.1145521515942386,0.02941258427181616,0.1252127610919948,0.1841847345866583,acceptable
1,6,5,0.004434316395505024,0.0732296653684507,0.1621246611388219,0.26362599633830347,problematic
1,6,6,-0.18472994924303174,-0.08204563224381073,0.014711252802331019,0.09759428393561265,problematic
1,7,1,0.21979457945607173,0.16018084746695158,0.2354999286321095,0.2736212392412943,acceptable
1,7,2,0.23695023007826907,0.01839903439520444,0.09488275301282895,0.22870920425086055,good
1,7,3,0.0929312591131059,0.08212743888126056,0.1459406711192245,0.22333494999965514,acceptable
1,7,4,0.10919181636048939,-0.02969404478036106,0.10919181636048939,0.21424850615260504,acceptable
1,7,5,-0.4057439178129959,-0.11260583587470664,0.07973052979680847,0.15378836656597367,problematic
1,7,6,0.11152609125977729,-0.12452559305285506,-6.136571015708682e-05,0.05249872112324496,good
1,8,1,0.07436233142092533,0.011805883835814601,0.0857391143413449,0.1891008670623815,acceptable
1,8,2,0.080661562485592,0.020020049757609144,0.09338841572616886,0.179317113807809,acceptable
1,8,3,0.5111273435536369,-0.012372457327345314,0.20063263348095575,0.2538674250889917,good
1,8,4,0.036229879039198144,-0.07753455248316353,0.007913176945276447,0.1645581002056383,acceptable
1,8,5,-0.14772610284625684,-0.06450672837556956,0.060600594949422354,0.13313786173123843,problematic
1,8,6,-0.6076771234787542,-0.10245488928155809,-0.015664859979882303,0.12227436216437573,problematic
1,9,1,0.2057725755836961,0.22332928514130457,0.30308159808493207,0.3375292406094502,problematic
1,9,2,0.1832518828205048,0.1294255885176459,0.19675511909205087,0.25390695025788507,acceptable
1,9,3,0.31786844480185567,-0.11361107219364677,0.031017587082521347,0.13032523822433928,good
1,9,4,-0.08912670655838889,-0.2244537458009937,-0.12377782978784048,-0.01513905645422064,acceptable
1,9,5,0.12016085151386398,-0.020035576577337896,0.07485401058870422,0.18489418379886735,acceptable
1,9,6,-0.12328289974097623,-0.04074454823145912,0.08253001490137672,0.19139575431267655,problematic
1,10,1,0.2631968526392126,0.18074219781325385,0.2605083310943841,0.4471766406215517,acceptable
1,10,2,-0.14323517032293734,-0.002275967933540788,0.09612329176235031,0.2523391928657376,problematic
1,10,3,-0.34479053697482903,-0.1552587185637021,-0.06543828958373175,0.05435444320190086,problematic
1,10,4,-0.054153492440317516,-0.07121330515256935,-0.016394960133198983,0.12337303306228899,acceptable
1,10,5,0.34898488227894114,0.02383593767215223,0.14220280619623493,0.19700720760840107,good
1,10,6,0.09245162388014883,0.025811490295304163,0.15217387262671508,0.25375030816620786,acceptable
1,11,1,0.15037809291299908,-0.06543958573990044,0.028916915494303978,0.10754552234424011,good
1,11,2,-0.09450944947570464,-0.16118661171435317,-0.07042554178270521,0.010311179244566246,acceptable
1,11,3,0.056146529395397035,-0.08838901061077933,0.007533419147070412,0.11027227480459037,acceptable
1,11,4,-0.019499876246188888,0.016766547804935333,0.09774229694844347,0.21049868502189353,problematic
1,11,5,0.05820708111390477,-0.12185057417482985,0.030922106781322935,0.14080431104240856,acceptable
1,11,6,0.06277132957721104,-0.18394962439930349,-0.0971519309227528,0.06277132957721104,good
1,12,1,0.3207815021081588,0.05533140277202697,0.20529239226403984,0.2669720540588064,good
1,12,2,-0.05614810205724041,-0.13623583485752505,0.005959017933829492,0.12259997133934883,acceptable
1,12,3,0.18066472440009446,0.014576400251099988,0.11419574263851379,0.18737406111000063,acceptable
1,12,4,0.2811415423129626,-0.01345207726901777,0.05733498322970157,0.13258884887819405,good
1,12,5,0.19382627690164936,-0.1086883996698691,-0.011257157409491335,0.07476402390730294,good
1,12,6,0.14838866172214646,0.010205420508506705,0.14838866172214646,0.23473403242810523,acceptable
2,1,1,0.2552544504707359,-0.1803920383267516,-0.023647335554121372,0.08368103977952522,good
2,1,2,0.04057175759528635,-0.008674842338837491,0.07191096924380895,0.17163829108078732,acceptable
2,1,3,0.001603999178464776,-0.10789327872088714,0.04221978112881403,0.11469540817096935,acceptable
2,1,4,0.19880718988637364,-0.037926275646005515,0.09459851858230241,0.18619148196885574,good
2,1,5,0.44165597970370046,0.003821299207757794,0.10542224984192745,0.21417131434666403,good
2,1,6,0.5010283924635854,-0.1331322889884426,0.04313646153888055,0.20042744406191942,good
2,2,1,-0.014501654789928743,-0.0009274845793163515,0.05634525728977461,0.1989728663510373,problematic
2,2,2,0.036961000497852406,-0.2204507515740357,-0.05989790943768774,0.04416086495921849,acceptable
2,2,3,0.1758432872127747,-0.0017781236224170063,0.09523344601214088,0.14820124455046524,good
2,2,4,0.266749681086579,0.06580192500696962,0.13890586492527754,0.2694559795351103,acceptable
2,2,5,0.3115771192872138,0.08285048889875321,0.18856824522708238,0.2434021832885023,good
2,2,6,0.10513165874946864,0.005381551766387618,0.10281898629606731,0.16726593558683864,acceptable
2,3,1,0.20679804877049626,-0.19231794549963682,0.007390968128044421,0.09218595364301747,good
2,3,2,0.11326713895915845,0.02020990017780174,0.09820832287722374,0.1866972452198189,acceptable
2,3,3,0.151237259099826,0.044462318604277316,0.18952830707237733,0.2625474735241484,acceptable
2,3,4,0.09927043021311259,-0.01084952115289381,0.07196808615665147,0.14284818228031615,acceptable
2,3,5,0.028039068673139288,0.025959098727837665,0.1293752210878187,0.20516040037197605,acceptable
2,3,6,0.10788213811112309,0.07101759239331726,0.1722968474080204,0.23588885605564325,acceptable
2,4,1,0.15648634961141067,-0.09389939033008457,0.00863988121368846,0.11981417253006652,good
2,4,2,0.47610742177777987,-0.019515198079090468,0.19808673724646547,0.24726100712464338,good
2,4,3,0.37529501919654545,-0.08560063706778931,0.026813312761149805,0.1504523765732379,good
2,4,4,0.018727285192667205,0.01594466041691373,0.11599917860449803,0.2266667900367333,acceptable
2,4,5,0.3564161912583575,0.13810622830276986,0.21420543960804245,0.32149824273616356,good
2,4,6,0.43304977916452886,0.024273449554425515,0.20144132754914737,0.3535478723998844,good
2,5,1,0.23407503180666767,0.15369332296464777,0.25081829998659083,0.45286589693074986,acceptable
2,5,2,0.13810059074643827,0.04117690140557726,0.16275895125417372,0.22922218192153168,acceptable
2,5,3,0.22327703529229107,0.0891665764625072,0.16617570422089362,0.2616524258185498,acceptable
2,5,4,0.0021831848596433464,0.036766051275417155,0.11965306153938822,0.1835530562264186,problematic
2,5,5,0.1548659341796239,0.00673731501484017,0.0959655477690163,0.2846099986090247,acceptable
2,5,6,0.06838649308100826,-0.03839492818043834,0.026347439803313215,0.1543139782944387,acceptable
2,6,1,0.4868037802367304,-0.09253070835548466,0.20608823508197785,0.31367649973980627,good
2,6,2,0.35278608882682005,0.07373659419855205,0.14194276746160953,0.22601702381896238,good
2,6,3,0.153333342276693,0.005340097787891087,0.09322145137698501,0.18911078146554847,acceptable
2,6,4,0.21863356191209568,0.02941258427181616,0.1252127610919948,0.1841847345866583,good
2,6,5,0.020917965913749236,0.0732296653684507,0.1621246611388219,0.26362599633830347,problematic
2,6,6,-0.006293601411793288,-0.08204563224381073,0.014711252802331019,0.09759428393561265,acceptable
2,7,1,0.27402813859073755,0.16018084746695158,0.2354999286321095,0.2736212392412943,good
2,7,2,-0.010677899781752149,0.01839903439520444,0.09488275301282895,0.22870920425086055,problematic
2,7,3,0.1459406711192245,0.08212743888126056,0.1459406711192245,0.22333494999965514,acceptable
2,7,4,0.277809572674903,-0.02969404478036106,0.10919181636048939,0.21424850615260504,good
2,7,5,0.2559056744464945,-0.11260583587470664,0.07973052979680847,0.15378836656597367,good
2,7,6,0.27325942854322355,-0.12452559305285506,-6.136571015708682e-05,0.05249872112324496,good
2,8,1,-0.014575468401972084,0.011805883835814601,0.0857391143413449,0.1891008670623815,problematic
2,8,2,0.07929301622308124,0.020020049757609144,0.09338841572616886,0.179317113807809,acceptable
2,8,3,0.31264459594385086,-0.012372457327345314,0.20063263348095575,0.2538674250889917,good
2,8,4,0.25968782860427353,-0.07753455248316353,0.007913176945276447,0.1645581002056383,good
2,8,5,0.0815165138254656,-0.06450672837556956,0.060600594949422354,0.13313786173123843,acceptable
2,8,6,-0.006432536736142843,-0.10245488928155809,-0.015664859979882303,0.12227436216437573,acceptable
2,9,1,0.2323774406602433,0.22332928514130457,0.30308159808493207,0.3375292406094502,acceptable
2,9,2,0.24246557425520954,0.1294255885176459,0.19675511909205087,0.25390695025788507,acceptable
2,9,3,0.14953771960553838,-0.11361107219364677,0.031017587082521347,0.13032523822433928,good
2,9,4,-0.1780181504541786,-0.2244537458009937,-0.12377782978784048,-0.01513905645422064,acceptable
2,9,5,-0.05062812728794943,-0.020035576577337896,0.07485401058870422,0.18489418379886735,problematic
2,9,6,0.23342905121905239,-0.04074454823145912,0.08253001490137672,0.19139575431267655,good
2,10,1,0.2597923214821382,0.18074219781325385,0.2605083310943841,0.4471766406215517,acceptable
2,10,2,0.5010028596724655,-0.002275967933540788,0.09612329176235031,0.2523391928657376,good
2,10,3,-0.07835384015909769,-0.1552587185637021,-0.06543828958373175,0.05435444320190086,acceptable
2,10,4,0.0346189231085872,-0.07121330515256935,-0.016394960133198983,0.12337303306228899,acceptable
2,10,5,-0.12894521146632382,0.02383593767215223,0.14220280619623493,0.19700720760840107,problematic
2,10,6,0.17200057913042782,0.025811490295304163,0.15217387262671508,0.25375030816620786,acceptable
2,11,1,0.10754552234424011,-0.06543958573990044,0.028916915494303978,0.10754552234424011,good
2,11,2,-0.03689469432587549,-0.16118661171435317,-0.07042554178270521,0.010311179244566246,acceptable
2,11,3,0.25669470522987625,-0.08838901061077933,0.007533419147070412,0.11027227480459037,good
2,11,4,0.15435557116579132,0.016766547804935333,0.09774229694844347,0.21049868502189353,acceptable
2,11,5,-0.12919283770391646,-0.12185057417482985,0.030922106781322935,0.14080431104240856,problematic
2,11,6,0.12352956671067379,-0.18394962439930349,-0.0971519309227528,0.06277132957721104,good
2,12,1,0.2669720540588064,0.05533140277202697,0.20529239226403984,0.2669720540588064,good
2,12,2,0.26578048493360196,-0.13623583485752505,0.005959017933829492,0.12259997133934883,good
2,12,3,0.12744424434406398,0.014576400251099988,0.11419574263851379,0.18737406111000063,acceptable
2,12,4,-0.2202395746897673,-0.01345207726901777,0.05733498322970157,0.13258884887819405,problematic
2,12,5,0.06396972634561221,-0.1086883996698691,-0.011257157409491335,0.07476402390730294,acceptable
2,12,6,-0.07666547349659363,0.010205420508506705,0.14838866172214646,0.23473403242810523,problematic
3,1,1,0.18131201960458984,-0.1803920383267516,-0.023647335554121372,0.08368103977952522,good
3,1,2,-0.07085920703664321,-0.008674842338837491,0.07191096924380895,0.17163829108078732,problematic
3,1,3,-0.134804051177954,-0.10789327872088714,0.04221978112881403,0.11469540817096935,problematic
3,1,4,-0.08389969097471686,-0.037926275646005515,0.09459851858230241,0.18619148196885574,problematic
3,1,5,0.40858292771090093,0.003821299207757794,0.10542224984192745,0.21417131434666403,good
3,1,6,0.1636503930562041,-0.1331322889884426,0.04313646153888055,0.20042744406191942,acceptable
3,2,1,0.18239888306139868,-0.0009274845793163515,0.05634525728977461,0.1989728663510373,acceptable
3,2,2,-0.1594947726297669,-0.2204507515740357,-0.05989790943768774,0.04416086495921849,acceptable
3,2,3,0.34525150293853624,-0.0017781236224170063,0.09523344601214088,0.14820124455046524,good
3,2,4,0.11307961123959778,0.06580192500696962,0.13890586492527754,0.2694559795351103,acceptable
3,2,5,0.3030773052268893,0.08285048889875321,0.18856824522708238,0.2434021832885023,good
3,2,6,0.18977151071044474,0.005381551766387618,0.10281898629606731,0.16726593558683864,good
3,3,1,0.24881033088763316,-0.19231794549963682,0.007390968128044421,0.09218595364301747,good
3,3,2,0.2602831095052476,0.02020990017780174,0.09820832287722374,0.1866972452198189,good
3,3,3,0.29413535578703903,0.044462318604277316,0.18952830707237733,0.2625474735241484,good
3,3,4,0.11458823810195574,-0.01084952115289381,0.07196808615665147,0.14284818228031615,acceptable
3,3,5,-0.0891440834046795,0.025959098727837665,0.1293752210878187,0.20516040037197605,problematic
3,3,6,0.2623541148486136,0.07101759239331726,0.1722968474080204,0.23588885605564325,good
3,4,1,-0.10464958531512664,-0.09389939033008457,0.00863988121368846,0.11981417253006652,problematic
3,4,2,-0.06255885677616556,-0.019515198079090468,0.19808673724646547,0.24726100712464338,problematic
3,4,3,-0.15100006315482561,-0.08560063706778931,0.026813312761149805,0.1504523765732379,problematic
3,4,4,-0.11880457163178233,0.01594466041691373,0.11599917860449803,0.2266667900367333,problematic
3,4,5,0.16543832017728735,0.13810622830276986,0.21420543960804245,0.32149824273616356,acceptable
3,4,6,0.4078648583329553,0.024273449554425515,0.20144132754914737,0.3535478723998844,good
3,5,1,0.3291001593715593,0.15369332296464777,0.25081829998659083,0.45286589693074986,acceptable
3,5,2,0.09189147327921064,0.04117690140557726,0.16275895125417372,0.22922218192153168,acceptable
3,5,3,0.06366405215325793,0.0891665764625072,0.16617570422089362,0.2616524258185498,problematic
3,5,4,0.06752644262940427,0.036766051275417155,0.11965306153938822,0.1835530562264186,acceptable
3,5,5,-0.0880662143861372,0.00673731501484017,0.0959655477690163,0.2846099986090247,problematic
3,5,6,-0.07005129163334808,-0.03839492818043834,0.026347439803313215,0.1543139782944387,problematic
3,6,1,0.2980196215573474,-0.09253070835548466,0.20608823508197785,0.31367649973980627,acceptable
3,6,2,0.12752069877979297,0.07373659419855205,0.14194276746160953,0.22601702381896238,acceptable
3,6,3,-0.06751637427336256,0.005340097787891087,0.09322145137698501,0.18911078146554847,problematic
3,6,4,-0.024900330518097324,0.02941258427181616,0.1252127610919948,0.1841847345866583,problematic
3,6,5,0.20993176354088813,0.0732296653684507,0.1621246611388219,0.26362599633830347,acceptable
3,6,6,-0.06908840668447827,-0.08204563224381073,0.014711252802331019,0.09759428393561265,acceptable
3,7,1,0.34825150946107125,0.16018084746695158,0.2354999286321095,0.2736212392412943,good
3,7,2,0.09732575252783873,0.01839903439520444,0.09488275301282895,0.22870920425086055,acceptable
3,7,3,0.19501023300769754,0.08212743888126056,0.1459406711192245,0.22333494999965514,acceptable
3,7,4,0.061319512597338297,-0.02969404478036106,0.10919181636048939,0.21424850615260504,acceptable
3,7,5,-0.054484093579165935,-0.11260583587470664,0.07973052979680847,0.15378836656597367,acceptable
3,7,6,-6.136571015708682e-05,-0.12452559305285506,-6.136571015708682e-05,0.05249872112324496,acceptable
3,8,1,0.0268120673897399,0.011805883835814601,0.0857391143413449,0.1891008670623815,acceptable
3,8,2,0.12393068736149696,0.020020049757609144,0.09338841572616886,0.179317113807809,acceptable
3,8,3,-0.009198872036090657,-0.012372457327345314,0.20063263348095575,0.2538674250889917,acceptable
3,8,4,-0.11798160975974337,-0.07753455248316353,0.007913176945276447,0.1645581002056383,problematic
3,8,5,0.24573236334402185,-0.06450672837556956,0.060600594949422354,0.13313786173123843,good
3,8,6,-0.029954927980364313,-0.10245488928155809,-0.015664859979882303,0.12227436216437573,acceptable
3,9,1,0.35153281800666375,0.22332928514130457,0.30308159808493207,0.3375292406094502,good
3,9,2,-0.01388722472431195,0.1294255885176459,0.19675511909205087,0.25390695025788507,problematic
3,9,3,0.05762216650581456,-0.11361107219364677,0.031017587082521347,0.13032523822433928,acceptable
3,9,4,-0.3182124145955995,-0.2244537458009937,-0.12377782978784048,-0.01513905645422064,problematic
3,9,5,0.25331315427647116,-0.020035576577337896,0.07485401058870422,0.18489418379886735,good
3,9,6,-0.01771621528986843,-0.04074454823145912,0.08253001490137672,0.19139575431267655,acceptable
3,10,1,0.03795506407842217,0.18074219781325385,0.2605083310943841,0.4471766406215517,problematic
3,10,2,-0.026418156110811268,-0.002275967933540788,0.09612329176235031,0.2523391928657376,problematic
3,10,3,-0.0049857775530813015,-0.1552587185637021,-0.06543828958373175,0.05435444320190086,acceptable
3,10,4,-0.04855078176619074,-0.07121330515256935,-0.016394960133198983,0.12337303306228899,acceptable
3,10,5,-0.036318899243978894,0.02383593767215223,0.14220280619623493,0.19700720760840107,problematic
3,10,6,-0.13535140863160344,0.025811490295304163,0.15217387262671508,0.25375030816620786,problematic
3,11,1,0.14385946985206866,-0.06543958573990044,0.028916915494303978,0.10754552234424011,good
3,11,2,0.04329901745063581,-0.16118661171435317,-0.07042554178270521,0.010311179244566246,good
3,11,3,-0.12642680025897152,-0.08838901061077933,0.007533419147070412,0.11027227480459037,problematic
3,11,4,0.050356897914846675,0.016766547804935333,0.09774229694844347,0.21049868502189353,acceptable
3,11,5,0.24637959813380694,-0.12185057417482985,0.030922106781322935,0.14080431104240856,good
3,11,6,0.16915532726867394,-0.18394962439930349,-0.0971519309227528,0.06277132957721104,good
3,12,1,-0.11292157483231503,0.05533140277202697,0.20529239226403984,0.2669720540588064,problematic
3,12,2,-0.11198009982687954,-0.13623583485752505,0.005959017933829492,0.12259997133934883,acceptable
3,12,3,-0.0981417341101887,0.014576400251099988,0.11419574263851379,0.18737406111000063,problematic
3,12,4,-0.13956345020347438,-0.01345207726901777,0.05733498322970157,0.13258884887819405,problematic
3,12,5,-0.07867397142703048,-0.1086883996698691,-0.011257157409491335,0.07476402390730294,acceptable
3,12,6,0.032987802104156985,0.010205420508506705,0.14838866172214646,0.23473403242810523,acceptable
4,1,1,0.11939056552912691,-0.1803920383267516,-0.023647335554121372,0.08368103977952522,good
4,1,2,0.12582493224479216,-0.008674842338837491,0.07191096924380895,0.17163829108078732,acceptable
4,1,3,0.04530195534675278,-0.10789327872088714,0.04221978112881403,0.11469540817096935,acceptable
4,1,4,0.34133725606018933,-0.037926275646005515,0.09459851858230241,0.18619148196885574,good
4,1,5,-0.0439007611070618,0.003821299207757794,0.10542224984192745,0.21417131434666403,problematic
4,1,6,0.39078816037812136,-0.1331322889884426,0.04313646153888055,0.20042744406191942,good
4,2,1,-0.0013079698024060875,-0.0009274845793163515,0.05634525728977461,0.1989728663510373,problematic
4,2,2,-0.05989790943768774,-0.2204507515740357,-0.05989790943768774,0.04416086495921849,acceptable
4,2,3,-0.19462883626099375,-0.0017781236224170063,0.09523344601214088,0.14820124455046524,problematic
