number,init_month,lead,anom_corr
1,4,6,-0.1519942473879148
1,5,1,-0.03276838751381485
1,5,2,0.11419903050199785
1,5,3,-0.20646425025738394
1,5,4,0.039450581439543005
1,5,5,0.20031277956721613
1,5,6,-0.07765428956085574
1,6,1,0.3581179363093735
1,6,2,0.09561154832964873
1,6,3,0.47465380393530004
1,6,4,0.18475555586377582
1,6,5,-0.06774206053833175
1,6,6,-0.2974547999947458
1,7,1,0.18103162238067352
1,7,2,0.1354721140244791
1,7,3,0.13322028649067819
1,7,4,0.019939105868451188
1,7,5,-0.4313720279533243
1,7,6,0.13727170159602645
1,8,1,-0.0771446954205681
1,8,2,0.32330625340392005
1,8,3,0.31982828259295754
1,8,4,-0.021929772186246713
1,8,5,-0.04529011834871483
1,8,6,-0.5493015569613509
1,9,1,0.25360884345439666
1,9,2,0.10504267456764335
1,9,3,0.35087593430774383
1,9,4,-0.2022742640973427
1,9,5,0.08959829047186918
1,9,6,-0.09318336755587978
1,10,1,0.046518963193902356
1,10,2,-0.03897361790266958
1,10,3,-0.4007425069430223
1,10,4,-0.1192436412570877
1,10,5,0.28342192965784063
1,10,6,0.06660750562324301
1,11,1,0.021181750006173634
1,11,2,0.010703680089304456
1,11,3,0.0113211215510866
1,11,4,-0.009296472721109084
1,11,5,-0.014999215626142922
1,11,6,0.06660047428475098
1,12,1,0.25632465926810605
1,12,2,-0.16412541728271973
1,12,3,0.28564308449473313
1,12,4,0.134184772507996
1,12,5,0.20708404517353496
1,12,6,0.19914998624312472
2,1,1,0.19540720551306656
2,1,2,-0.07496241330960676
2,1,3,-0.14119305967040405
2,1,4,0.19295487058512087
2,1,5,0.3633139335429201
2,1,6,0.39076993845577224
2,2,1,0.10600458520123217
2,2,2,0.11462690557630402
2,2,3,0.13931669390784754
2,2,4,0.12240193176949526
2,2,5,0.3005829619300134
2,2,6,0.21340721120952819
2,3,1,0.07912383091874507
2,3,2,0.1956748307449837
2,3,3,0.18290582443858994
2,3,4,0.1724337955989085
2,3,5,0.028556895173609348
2,3,6,0.0167365118590897
2,4,1,0.014812436556014693
2,4,2,0.2359179577608746
2,4,3,0.3639941240556942
2,4,4,-0.35797932600091165
2,4,5,0.3388691020652374
2,4,6,0.17286005432710352
2,5,1,0.1565771343046098
2,5,2,0.044546837901632316
2,5,3,-0.031155981997300644
2,5,4,-0.0634763445253337
2,5,5,0.28927568937578696
2,5,6,-0.03729918999662397
2,6,1,0.4175902602245562
2,6,2,0.07310985180257092
2,6,3,-0.16981685312249148
2,6,4,0.26052335473589516
2,6,5,0.1201578179932265
2,6,6,0.009138472021263968
2,7,1,0.17567232831759758
2,7,2,-0.13499501606812325
2,7,3,0.06120050090627903
2,7,4,0.0968382961701482
2,7,5,0.16462576727550224
2,7,6,0.27356968374688395
2,8,1,-0.07934604129058628
2,8,2,0.011626004717725145
2,8,3,0.18495055174030237
2,8,4,0.15652048292670057
2,8,5,0.052683079555189874
2,8,6,-0.10560583219635838
2,9,1,0.37040142853707564
2,9,2,0.20974434583945845
2,9,3,0.13862085359596737
2,9,4,0.028650092569176753
2,9,5,0.005773119523492685
2,9,6,0.2518766937263334
2,10,1,0.12727537259778587
2,10,2,0.4287449314945568
2,10,3,-0.008613180482053007
2,10,4,0.11272353110240942
2,10,5,-0.18285049682074117
2,10,6,-0.01124698157456745
2,11,1,0.08192640031089476
2,11,2,0.2841474518877832
2,11,3,0.269077918590752
2,11,4,0.15390129327529867
2,11,5,-0.09632532222089178
2,11,6,0.11565772028685842
2,12,1,0.3025100474560131
2,12,2,0.2256603477621896
2,12,3,0.07756560734078317
2,12,4,-0.32576889381726853
2,12,5,-0.0274339756325999
2,12,6,-0.10395450842324133
3,1,1,0.2376586198489937
3,1,2,-0.07007371472533457
3,1,3,-0.21145600774783646
3,1,4,-0.1950930658726845
3,1,5,0.20677556384390763
3,1,6,-0.13721647325006275
3,2,1,0.19456639622183963
3,2,2,-0.25441336997961744
3,2,3,0.44345162484481204
3,2,4,0.006443008740107187
3,2,5,0.15746907771045737
3,2,6,-0.025662059817055438
3,3,1,0.30579403555715917
3,3,2,0.26472457811319455
3,3,3,0.31033589951649787
3,3,4,0.01672856868132303
3,3,5,-0.03690038336043226
3,3,6,0.2978803732859528
3,4,1,-0.2537363233413594
3,4,2,0.12385419013527078
3,4,3,-0.32114829519272065
3,4,4,-0.29445327022816353
3,4,5,0.09025596232249421
3,4,6,0.13618318774493018
3,5,1,0.3569243702520643
3,5,2,0.03483281750633537
3,5,3,-0.1037728558592683
3,5,4,-0.04732793780077125
3,5,5,0.13621820530596704
3,5,6,0.048831849589044275
3,6,1,0.310708130041843
3,6,2,0.09057929961875212
3,6,3,-0.03520352738228148
3,6,4,-0.25832727484401613
3,6,5,0.23552084350209151
3,6,6,0.04439715580959272
3,7,1,0.05665887469342195
3,7,2,0.008521735134466878
3,7,3,0.22070330567952226
3,7,4,0.04576961849888545
3,7,5,-0.14460916380316152
3,7,6,0.0747163962245477
3,8,1,-0.13014956242979292
3,8,2,0.19544442959902497
3,8,3,0.057697357511664396
3,8,4,-0.023604206691826703
3,8,5,0.4909079339995157
3,8,6,0.047575412355909515
3,9,1,0.04088952229450928
3,9,2,-0.05956641367512549
3,9,3,-0.15741753478942883
3,9,4,-0.1607069829803262
3,9,5,0.2666055227374713
3,9,6,-0.07469486690629921
3,10,1,-0.1554550443851584
3,10,2,0.004815300780202304
3,10,3,0.12549097524964214
3,10,4,0.010393671194100442
3,10,5,-0.09628088174194759
3,10,6,-0.17585317473192538
3,11,1,0.244706554172539
3,11,2,0.08129596803198211
3,11,3,-0.3161965791367605
3,11,4,0.09278950950403034
3,11,5,0.20795770769348115
3,11,6,0.1342068039353858
3,12,1,0.026330645396824108
3,12,2,-0.1682113259288317
3,12,3,-0.06388533756637046
3,12,4,-0.09534622753191063
3,12,5,-0.16774732055643832
3,12,6,0.1571640253937803
4,1,1,0.22019863380882476
4,1,2,-0.06503145744020819
4,1,3,0.07945354200852148
4,1,4,0.36460546002876304
4,1,5,0.02372389485608086
4,1,6,0.22107106595080964
4,2,1,0.05335408133382288
4,2,2,-0.0570299508300003
4,2,3,-0.2011119088165348
4,2,4,0.20192234634052794
4,2,5,0.1681148504660632
4,2,6,0.1426691299795623
4,3,1,0.24127336901963517
4,3,2,0.23697539605640186
4,3,3,0.333203425926044
4,3,4,0.17672452974322922
4,3,5,-0.1087544832496008
4,3,6,-0.04271762844637891
4,4,1,-0.0889334358104814
4,4,2,0.34606747015482814
4,4,3,-0.21287531608099125
4,4,4,-0.10092871218879608
4,4,5,0.294460878653339
4,4,6,-0.20392779690937227
4,5,1,0.0004059441094785288
4,5,2,0.15220436251057246
4,5,3,0.09829242000687292
4,5,4,-0.1005103510267919
4,5,5,0.17627686522613495
4,5,6,0.016392741583309303
4,6,1,0.41750252923302894
4,6,2,0.005395871195266079
4,6,3,0.2359219813493244
4,6,4,-0.033530917429494475
4,6,5,-0.030523132111809254
4,6,6,-0.07860696977752799
4,7,1,-0.04387778429457672
4,7,2,0.1774038472262023
4,7,3,0.1987937326841507
4,7,4,-0.01505848904552454
4,7,5,-0.036925833772006436
4,7,6,0.09117132985616568
4,8,1,0.008836832996114421
4,8,2,-0.18352532067562244
4,8,3,0.23833678506818654
4,8,4,0.17437488382833383
4,8,5,0.3102885478632441
4,8,6,-0.11382438121766975
4,9,1,0.10715909200746752
4,9,2,0.004812903431559267
4,9,3,0.3386953053104369
4,9,4,0.07310953011064017
4,9,5,0.13970636209826473
4,9,6,0.057914310654894156
4,10,1,-0.12981147208712313
4,10,2,0.35578597667832523
4,10,3,-0.045051062291300105
4,10,4,0.09069324094077412
4,10,5,0.18436974421831012
4,10,6,-0.043917893985762964
4,11,1,0.016241064869033213
4,11,2,0.022465842744740134
4,11,3,-0.04787216737243512
4,11,4,0.2709113390234828
4,11,5,-0.011062094001412486
4,11,6,0.2465420040394341
4,12,1,0.28269616381707013
4,12,2,-0.031587201885807804
4,12,3,-0.29634699219577404
4,12,4,0.09987773824593654
4,12,5,0.22377685660071236
4,12,6,0.06394676451336824
5,1,1,0.31166859917822926
5,1,2,0.21868067731458837
5,1,3,0.12346140413578297
5,1,4,0.003873222289836412
5,1,5,0.1716047167699715
5,1,6,-0.21810670421075423
5,2,1,0.03524694553459872
5,2,2,0.04038485098021913
5,2,3,-0.027232383350393352
5,2,4,0.44921625372444624
5,2,5,0.2716441420779517
5,2,6,0.1342939517908229
5,3,1,0.21070828520257784
5,3,2,0.332054265498217
5,3,3,0.11815158808232451
5,3,4,0.007813839664796443
5,3,5,-0.053748609670660696
5,3,6,0.36707098925500675
5,4,1,-0.11415004436250108
5,4,2,0.12013910115824526
5,4,3,0.04765180826447999
5,4,4,-0.2059297876705094
5,4,5,0.0029199433607998556
5,4,6,-0.004727488289105899
5,5,1,-0.23091655098926825
5,5,2,0.20902268131016907
5,5,3,-0.25140435829772884
5,5,4,0.3780849450173506
5,5,5,0.074241677491527
5,5,6,-0.11995419677972964
5,6,1,0.20959028276310962
5,6,2,-0.12018032600445572
5,6,3,-0.06233724295945734
5,6,4,-0.1257864126922103
5,6,5,0.15639280734993724
5,6,6,0.34088992733557316
5,7,1,0.11079848267612039
5,7,2,-0.08636832161883633
5,7,3,-0.18432422232688642
5,7,4,0.18788655416761377
5,7,5,0.11274984100869591
5,7,6,0.193496135728016
5,8,1,-0.13191801262582836
5,8,2,0.097808858241181
5,8,3,0.03515166628941405
5,8,4,-0.019468950830744194
5,8,5,0.25820002711454415
5,8,6,-0.23169188699007687
5,9,1,-0.005599091546254636
5,9,2,0.30804400213114064
5,9,3,0.21178722969242755
5,9,4,-0.15463209317943044
5,9,5,0.09496749254746092
5,9,6,-0.14784823188417143
5,10,1,0.11180365918490866
5,10,2,0.16476430153975663
5,10,3,0.19710585146917228
5,10,4,-0.09317076088498455
5,10,5,0.34221638376064384
5,10,6,0.05515479202981594
5,11,1,-0.05304898183245613
5,11,2,0.2337569272349823
5,11,3,-0.27842866712569325
5,11,4,0.2618332815998866
5,11,5,-0.050833775225457054
5,11,6,0.2053357723819266
5,12,1,0.41013252267297723
5,12,2,-0.1383932581589786
5,12,3,-0.05257443381659346
5,12,4,-0.24039754215107634
5,12,5,0.21977213440054147
5,12,6,0.3549676007245804
6,1,1,0.13810009976922727
6,1,2,0.34451855370890466
6,1,3,0.20758253857983122
6,1,4,0.48324916043796684
6,1,5,0.19859139736820622
6,1,6,-0.2268824616153063
6,2,1,0.15685905077061663
6,2,2,0.3246489868261172
6,2,3,0.19354521447035739
6,2,4,-0.09627189355095331
6,2,5,0.09981122267467363
6,2,6,-0.19070274824814284
6,3,1,0.20880761816173893
6,3,2,0.15059065846561318
6,3,3,0.14147362722578957
6,3,4,-0.10330093324780043
6,3,5,-0.1319824819065214
6,3,6,0.30641976955485334
6,4,1,-0.00411922556661921
6,4,2,0.26481893458165046
6,4,3,0.03895827453771818
6,4,4,-0.0007837831023459067
6,4,5,0.0023716524691027186
6,4,6,-0.006686004186055858
6,5,1,-0.10524498984887234
6,5,2,-0.07034518248463277
6,5,3,0.03201831919583396
6,5,4,0.131906909291919
6,5,5,-0.07129316297239092
6,5,6,-0.12253429739530117
6,6,1,0.4150835806626802
6,6,2,-0.03791793294806438
6,6,3,0.12027821307167531
6,6,4,-0.07336460992389246
6,6,5,0.03572832537755244
6,6,6,0.1633425908118167
6,7,1,-0.035370987427477414
6,7,2,0.059315123071282255
6,7,3,-0.077843970589116
6,7,4,-0.04651821174017169
6,7,5,0.05889177261362715
6,7,6,0.0494121516624551
6,8,1,0.03505258156066745
6,8,2,0.041039912597637444
6,8,3,0.19010054215832972
6,8,4,0.23560969371840204
6,8,5,0.10190803445845881
6,8,6,0.23833621830486232
6,9,1,-0.01814561604548609
6,9,2,0.07415038091477222
6,9,3,-0.35531739514718114
6,9,4,0.08396395260443167
6,9,5,0.007498896352283237
6,9,6,0.13728990240467495
6,10,1,0.40246871027065645
6,10,2,0.3067102039519171
6,10,3,0.5060864097276767
6,10,4,0.10209557434691932
6,10,5,-0.08375807002551706
6,10,6,-0.22510891736654737
6,11,1,0.0804459467844548
6,11,2,-0.027143709309377127
6,11,3,-0.20637902655536589
6,11,4,0.012558369592010963
6,11,5,0.24177528624665784
6,11,6,0.2657005337381152
6,12,1,0.2981660055024142
6,12,2,0.12829023613480342
6,12,3,0.15240191682630833
6,12,4,-0.06962787100885101
6,12,5,0.29200479515904576
6,12,6,0.039866591413373655
7,1,1,0.0418353893525643
7,1,2,0.036286641310030315
7,1,3,0.08853278673310296
7,1,4,0.19684719399169898
7,1,5,0.1639815067165161
7,1,6,0.2827960954027631
7,2,1,0.09620478140455907
7,2,2,0.03243753708132151
7,2,3,0.10045206858260841
7,2,4,0.2553884152824623
7,2,5,-0.023493800545109588
7,2,6,-0.06729121626842272
7,3,1,0.15399688072704817
7,3,2,-0.1946547438749479
7,3,3,0.22255281729445275
7,3,4,0.15585382769782052
7,3,5,0.08177592255694195
7,3,6,-0.003598231200361826
7,4,1,0.09988723706716891
7,4,2,0.05824041352026021
7,4,3,0.21330285256362483
7,4,4,-0.012768025101760972
7,4,5,0.037611656776884314
7,4,6,-0.09431394008765308
7,5,1,0.11944013249273268
7,5,2,0.06764070600817017
7,5,3,-0.2063846644762248
7,5,4,0.07981804564198046
7,5,5,0.06511016076438922
7,5,6,0.33827080191563635
7,6,1,0.5865972875906118
7,6,2,-0.20393010563207356
7,6,3,0.18291617873817073
7,6,4,-0.29453513555457395
7,6,5,-0.1926543413746344
7,6,6,-0.126712627368541
7,7,1,-0.095104781279313
7,7,2,0.30486553975940467
7,7,3,0.3424416378389035
7,7,4,0.11126535275156656
7,7,5,0.2259971194064381
7,7,6,0.2943531008964805
7,8,1,-0.1527639678794974
7,8,2,0.038049140958028166
7,8,3,0.1565709470084652
7,8,4,-0.11726516380392103
7,8,5,0.19215436285619802
7,8,6,0.24804222796696498
7,9,1,0.14831089849601217
7,9,2,0.27759333390318
7,9,3,-0.2379609764766075
7,9,4,-0.05171848582833529
7,9,5,-0.011039386210111869
7,9,6,0.19453700058659745
7,10,1,0.22648777777561455
7,10,2,-0.1289305157533848
7,10,3,0.22738946237712213
7,10,4,-0.1105212346581236
7,10,5,-0.19909449759794431
7,10,6,0.03277901165720748
7,11,1,0.3173397254902454
7,11,2,0.15837672880063056
7,11,3,0.11671618113908354
7,11,4,0.2036312269482648
7,11,5,-0.11494465968190327
7,11,6,0.11236917749206925
7,12,1,0.17003239633717612
7,12,2,0.17610195860127573
7,12,3,0.01155216612045263
7,12,4,0.3961635444282213
7,12,5,-0.4469636252082879
7,12,6,0.078831668804981
8,1,1,-0.11870893299890647
8,1,2,0.03669952395666423
8,1,3,0.015234363085457985
8,1,4,0.38000429825890725
8,1,5,0.030894665775058845
8,1,6,0.22515880871226482
8,2,1,0.32059272132334354
8,2,2,0.0008001130216054897
8,2,3,-0.029627154009803293
8,2,4,0.1388733721334163
8,2,5,0.3209954117951701
8,2,6,-0.019009154310914763
8,3,1,0.18339921881120833
8,3,2,0.22745136152226417
8,3,3,-0.33772213673507606
8,3,4,0.20301764393484747
8,3,5,0.2209512042389899
8,3,6,0.37869179966376854
8,4,1,0.0487973005773984
8,4,2,-0.11343176472606908
8,4,3,0.1770413428085982
8,4,4,0.2829821421045208
8,4,5,0.37428382893280104
8,4,6,0.09442203170546941
8,5,1,0.09394552139575844
8,5,2,0.23913520938631358
8,5,3,-0.21513895599085603
8,5,4,0.3766872885462979
8,5,5,-0.18976776029256084
8,5,6,-0.00032427372977359255
8,6,1,0.36364318689551633
8,6,2,-0.044677720864629816
8,6,3,0.24103155230737888
8,6,4,0.05298665867032032
8,6,5,0.3241326431293937
8,6,6,0.13758408107435957
8,7,1,0.2781176760236428
8,7,2,0.29454674543763787
8,7,3,-0.035524596512939585
8,7,4,0.016929308204281998
8,7,5,-0.20033949957601682
8,7,6,0.10933499090940471
8,8,1,0.12384028132951155
8,8,2,0.007652682427073092
8,8,3,0.08131475294121274
8,8,4,0.06162398743741051
8,8,5,0.2356130324680562
8,8,6,-0.040844320442618064
8,9,1,0.15250272123424732
8,9,2,0.18901614920337007
8,9,3,-0.17783661417232646
8,9,4,0.11962190028079266
8,9,5,-0.05694941583966567
8,9,6,-0.3230264264421945
8,10,1,0.19128163119618416
8,10,2,0.043152427850566166
8,10,3,0.21361476082320724
8,10,4,0.2723218189406905
8,10,5,0.19712039481441243
8,10,6,0.23489598449151228
8,11,1,0.018895190245052648
8,11,2,0.3737526321029696
8,11,3,0.10409387344282812
8,11,4,-0.046444540960319004
8,11,5,-0.17818429651300752
8,11,6,-0.1764190845544346
8,12,1,0.3718718547849135
8,12,2,0.14087307238082522
8,12,3,0.13527457875027096
8,12,4,0.0847070921315101
8,12,5,-0.04487469426988394
8,12,6,0.2917491574330476
9,1,1,0.02447538825936309
9,1,2,0.046994346745426734
9,1,3,0.17281716610870407
9,1,4,0.3151890938677523
9,1,5,0.1155117289528064
9,1,6,-0.17210551146380557
9,2,1,0.24263814641310671
9,2,2,-0.1547013211179291
9,2,3,0.059120162420710595
9,2,4,0.07464671092501336
9,2,5,0.13432539539456353
9,2,6,0.23981715603992584
9,3,1,0.15296565304869367
9,3,2,-0.06335352866620618
9,3,3,-0.11482757475931842
9,3,4,-0.002299208316496424
9,3,5,0.03761291311706081
9,3,6,0.3332573883400995
9,4,1,0.28477212996491413
9,4,2,0.14945771290663448
9,4,3,0.07715513749135773
9,4,4,-0.15633620012225594
9,4,5,0.2230254216547802
9,4,6,-0.10168634064206095
9,5,1,0.4322281489289573
9,5,2,0.17502031482121674
9,5,3,-0.07059803878649124
9,5,4,0.32244847898755225
9,5,5,0.19946700671419862
9,5,6,0.062193284924489764
9,6,1,0.2434294155137412
9,6,2,-0.09220127721452549
9,6,3,0.2583388549225358
9,6,4,-0.15094017317656383
9,6,5,0.012198638130678069
9,6,6,-0.20897831527580413
9,7,1,0.13983495619183547
9,7,2,0.1372860232048465
9,7,3,0.046700796679352057
9,7,4,0.10154315759859395
9,7,5,-0.18088284426279658
9,7,6,-0.1592072554149146
9,8,1,-0.0008110460264530173
9,8,2,0.2972980395172453
9,8,3,-0.07401458886454938
9,8,4,-0.2545885161088617
9,8,5,0.024826379373959262
9,8,6,0.08962990262617515
9,9,1,0.22595475454262962
9,9,2,0.20055513163501193
9,9,3,0.2633571872463786
9,9,4,0.2556942645010015
9,9,5,0.20194740217907914
9,9,6,0.1225105322399691
9,10,1,-0.01692508111703839
9,10,2,0.24125567562172145
9,10,3,0.22051934124310754
9,10,4,-0.06095361198172208
9,10,5,0.36573514568579957
9,10,6,0.33309833006828715
9,11,1,0.198779705204756
9,11,2,-0.12228478597329626
9,11,3,0.21521739594233255
9,11,4,0.17649810326357282
9,11,5,0.06481374738131952
9,11,6,-0.21838197400041412
9,12,1,0.29292789065642716
9,12,2,0.3243926843814956
9,12,3,0.13006725967017074
9,12,4,0.12336996644199837
9,12,5,0.13986533196012615
9,12,6,0.20116544792645702
10,1,1,0.18795952608769173
10,1,2,0.002529656220415659
10,1,3,0.0708954859650147
10,1,4,-0.014432151653514061
10,1,5,-0.02549113079250302
10,1,6,0.05185344734860081
10,2,1,-0.012761657215912785
10,2,2,0.2323528094718593
10,2,3,0.14490050679900862
10,2,4,0.2350302895518239
10,2,5,0.12544821351423793
10,2,6,-0.056260229458531624
10,3,1,0.14405829274293896
10,3,2,0.058258479830321494
10,3,3,0.0853063768802868
10,3,4,-0.017578043432793643
10,3,5,-0.07671323117478505
10,3,6,0.15778185744612086
10,4,1,0.07730670177274283
10,4,2,-0.22067750924759025
10,4,3,0.28823216568705995
10,4,4,0.005436977846664486
10,4,5,0.3005848316446416
10,4,6,0.20734181851755845
10,5,1,0.04556080243286866
10,5,2,0.13683005283696198
10,5,3,-0.012628594335873034
10,5,4,0.0021944566715221803
10,5,5,0.014636186717267293
10,5,6,-0.18000520595703234
10,6,1,0.3587272923005264
10,6,2,0.11193854802053207
10,6,3,0.15734058430609757
10,6,4,0.02461924051384826
10,6,5,0.08997054961457186
10,6,6,-0.01351825618529456
10,7,1,0.09284195251177241
10,7,2,0.04807964951437672
10,7,3,0.1737360420304529
10,7,4,-0.011636900040667484
10,7,5,0.009237868953501555
10,7,6,0.0037244230862212646
10,8,1,0.0787477334337027
10,8,2,0.22360927509550124
10,8,3,0.27704088495478424
10,8,4,0.19928040184764348
10,8,5,0.3105517628047383
10,8,6,-0.0234052230127043
10,9,1,0.43675611103982925
10,9,2,0.4294249219093945
10,9,3,-0.03532811127072088
10,9,4,-0.1942178150721649
10,9,5,0.2163537391807614
10,9,6,-0.13265703918733568
10,10,1,0.24363425350215354
10,10,2,-0.09576226893723817
10,10,3,-0.03949932275154961
10,10,4,-0.04196514527418821
10,10,5,-0.00022723567267767498
10,10,6,0.04256233114836455
10,11,1,-0.1671183880431278
10,11,2,-0.06626121516169584
10,11,3,0.0070703273214365705
10,11,4,0.11731480570730136
10,11,5,0.002532692987538551
10,11,6,0.24257234747858528
10,12,1,0.32919627271705365
10,12,2,0.040741293668780654
10,12,3,-0.2993476418659747
10,12,4,0.07994841624382865
10,12,5,0.04041534526321005
10,12,6,0.2764047056273993
11,1,1,0.03219964690956105
11,1,2,0.11501185489492523
11,1,3,0.24116817335409282
11,1,4,0.2627176173946225
11,1,5,0.09051158740827651
11,1,6,0.2357613116254841
11,2,1,0.052068114680454004
11,2,2,-0.10221487222234432
11,2,3,0.038300262855869974
11,2,4,-0.023055328382165025
11,2,5,0.18774180078278846
11,2,6,-0.165824385426572
11,3,1,0.10436468934785238
11,3,2,0.14559610750182342
11,3,3,0.3115969701402499
11,3,4,-0.01016084207104184
11,3,5,-0.004538391839284904
11,3,6,0.3414539116357547
11,4,1,0.12396106796048574
11,4,2,0.4501862879739443
11,4,3,0.15207375628366698
11,4,4,-0.284215268452131
11,4,5,-0.07299484355655712
11,4,6,0.16098747987931222
11,5,1,0.14787424200617383
11,5,2,0.05949316361652378
11,5,3,-0.07183061913383561
11,5,4,0.3320820757540595
11,5,5,-0.010836136055224961
11,5,6,-0.1714594578729149
11,6,1,0.13033087084269687
11,6,2,0.13787567365101744
11,6,3,0.1527475352832753
11,6,4,0.11042889347747575
11,6,5,0.03186417039613762
11,6,6,-0.16695860265353915
11,7,1,0.14609071156584322
11,7,2,0.15239693331834422
11,7,3,-0.2516818755710235
11,7,4,0.19228077071986527
11,7,5,0.1457099700149464
11,7,6,-0.09304333833081453
11,8,1,-0.03473514769117027
11,8,2,0.2397578181438927
11,8,3,0.11819388027081204
11,8,4,-0.004613473993123989
11,8,5,0.27466863850085094
11,8,6,0.1588375562923724
11,9,1,0.1381041245651521
11,9,2,-0.10118115563590917
11,9,3,0.29713009351012787
11,9,4,0.3974922109279879
11,9,5,-0.29772108658809426
11,9,6,-0.18147673410201068
11,10,1,-0.04180515706062771
11,10,2,-0.29093802745994146
11,10,3,0.16655371277449701
11,10,4,-0.09650739594227697
11,10,5,0.2714176021266335
11,10,6,-0.21037959868786316
11,11,1,-0.19763783324489484
11,11,2,0.06907818037356608
11,11,3,0.0635966236140888
11,11,4,0.13832929892438914
11,11,5,-0.18394233496738602
11,11,6,0.041878622944161115
11,12,1,0.16657773378574856
11,12,2,-0.040711554857672465
11,12,3,0.14861604389601996
11,12,4,-0.11414407048861167
11,12,5,0.05468669247892422
11,12,6,0.12198103905476983
12,1,1,0.12072100765797424
12,1,2,0.026980958756090672
12,1,3,0.06110418592862302
12,1,4,0.32794587107020756
12,1,5,0.28383764426750696
12,1,6,-0.22315304499220195
12,2,1,0.016184261870720622
12,2,2,-0.2687080865636754
12,2,3,0.3451903452583161
12,2,4,0.1334083672746491
12,2,5,0.14629549617378906
12,2,6,-0.07154144624683803
12,3,1,0.29175466053240534
12,3,2,0.23044502994969188
12,3,3,0.18946996034132899
12,3,4,0.011983062884688098
12,3,5,0.0011771771945792322
12,3,6,0.08923060436785756
12,4,1,0.00383236483273679
12,4,2,0.46324586679716057
12,4,3,-0.2935788998224449
12,4,4,-0.11237522881295493
12,4,5,0.2321272047100292
12,4,6,0.0033865933633930975
12,5,1,0.03761890123234637
12,5,2,0.39065550127413107
12,5,3,0.2967612597131375
12,5,4,0.4050621167625202
12,5,5,-0.13101393364350197
12,5,6,0.18175989910337084
12,6,1,0.3433067512461393
12,6,2,-0.11844845796670313
12,6,3,0.3509499150280049
12,6,4,-0.06440440568764313
12,6,5,0.1665661551571309
12,6,6,-0.12885994894165576
12,7,1,-0.03829478851510869
12,7,2,0.3023059076045241
12,7,3,0.20287705358461694
12,7,4,0.14020315003654185
12,7,5,0.0006722221951723915
12,7,6,-0.3110506147252665
12,8,1,0.04351443046589734
12,8,2,-0.09254097624735717
12,8,3,-0.21304043854720303
12,8,4,-0.05067518346611744
12,8,5,-0.2728907886134151
12,8,6,0.30185776385391766
